Date,SPX Index,US 10 yr yield,Eurostoxx 50,FTSE 100,GBPUSD,GBPEUR,EURUSD,Stock 1
5/9/2016,2058.69,1.7507,2955.83,6114.81,1.4443,1.2681,1.139,429.85
5/10/2016,2084.39,1.7613,2978.97,6156.65,1.4423,1.2694,1.1363,433
5/11/2016,2064.46,1.7367,2956.71,6162.49,1.4424,1.2658,1.1395,431.15
5/12/2016,2064.11,1.7516,2935.46,6104.19,1.4449,1.2684,1.1392,423.55
5/13/2016,2046.61,1.7001,2956.63,6138.5,1.4365,1.2702,1.1309,430
5/16/2016,2066.66,1.7533,2951.39,6151.4,1.4351,1.2674,1.1324,428.8
5/17/2016,2047.21,1.7723,2938.09,6167.77,1.4476,1.2786,1.1321,434.6
5/18/2016,2047.63,1.8538,2956.43,6165.8,1.4481,1.2845,1.1273,435.5
5/19/2016,2040.04,1.8487,2919.22,6053.35,1.4636,1.3064,1.1203,426.55
5/20/2016,2052.32,1.8384,2962.16,6156.32,1.4502,1.2922,1.1224,429.25
5/23/2016,2048.04,1.835,2932.93,6136.43,1.447,1.2912,1.1207,427.25
5/24/2016,2076.06,1.8629,3010.12,6219.26,1.4601,1.3059,1.1182,434.25
5/25/2016,2090.54,1.8664,3061.6,6262.85,1.4661,1.3156,1.1144,446.4
5/26/2016,2090.1,1.8282,3071.21,6265.65,1.4697,1.3146,1.118,445.95
5/27/2016,2099.06,1.851,3078.48,6270.79,1.4623,1.3154,1.1115,448.45
5/30/2016,2099.06,1.851,3090.01,6270.79,1.4602,1.3108,1.114,448.45
5/31/2016,2096.96,1.8458,3063.48,6230.79,1.4618,1.3109,1.1152,445.05
6/1/2016,2099.33,1.8354,3038.77,6191.93,1.4446,1.2946,1.1158,444.85
6/2/2016,2105.26,1.7989,3033.86,6185.61,1.4431,1.2886,1.1199,446.15
6/3/2016,2099.13,1.7004,2997.55,6209.63,1.4518,1.2774,1.1367,444.8
6/6/2016,2109.41,1.7367,3001.9,6273.4,1.4393,1.2698,1.1335,448.35
6/7/2016,2112.13,1.7177,3040.69,6284.53,1.4589,1.2842,1.136,446.65
6/8/2016,2119.12,1.7022,3019.76,6301.52,1.4569,1.281,1.1373,446.7
6/9/2016,2115.48,1.6867,2989.03,6231.89,1.4466,1.2754,1.1343,443.55
6/10/2016,2096.07,1.6404,2911.11,6115.76,1.4257,1.2674,1.1251,433.75
6/13/2016,2079.06,1.6096,2853.52,6044.97,1.4158,1.2563,1.127,430.9
6/14/2016,2075.32,1.613,2797.18,5923.53,1.4165,1.2622,1.1222,425.4
6/15/2016,2071.5,1.572,2830.3,5966.8,1.4195,1.2647,1.1224,425.75
6/16/2016,2077.99,1.5788,2819.3,5950.48,1.4127,1.26,1.1212,426.5
6/17/2016,2071.22,1.6078,2849.17,6021.09,1.4358,1.273,1.1277,431.2
6/20/2016,2083.25,1.6886,2942.88,6204,1.4624,1.2909,1.1327,437.35
6/21/2016,2088.9,1.7059,2967.34,6226.55,1.4751,1.3025,1.1325,439.8
6/22/2016,2085.45,1.6852,2978.31,6261.19,1.4678,1.2999,1.1291,444
6/23/2016,2113.32,1.7458,3037.86,6338.1,1.4893,1.3066,1.1398,454.45
6/24/2016,2037.41,1.5599,2776.09,6138.69,1.3679,1.232,1.1117,447.95
6/27/2016,2000.54,1.4377,2697.44,5982.2,1.3211,1.1995,1.1014,438
6/28/2016,2036.09,1.4664,2758.67,6140.39,1.3339,1.2029,1.1089,443.6
6/29/2016,2070.77,1.5155,2832.18,6360.06,1.3422,1.2103,1.1089,452.75
6/30/2016,2098.86,1.4697,2864.74,6504.33,1.3486,1.2101,1.1145,465.9
7/1/2016,2102.95,1.4441,2883.06,6577.83,1.3267,1.1918,1.1136,469.85
7/4/2016,2102.95,1.4441,2862.21,6522.26,1.3258,1.1919,1.1123,463.75
7/5/2016,2088.55,1.375,2812.88,6545.37,1.3159,1.1798,1.1154,464.75
7/6/2016,2099.73,1.3682,2761.37,6463.59,1.2982,1.173,1.1067,461.8
7/7/2016,2097.9,1.385,2780.1,6533.79,1.3031,1.1757,1.1083,464.45
7/8/2016,2129.9,1.3579,2838.01,6590.64,1.2954,1.172,1.1051,470.8
7/11/2016,2137.16,1.4303,2885.32,6682.86,1.298,1.1749,1.1048,478.85
7/12/2016,2152.14,1.51,2933.44,6680.69,1.3162,1.1866,1.1093,476.7
7/13/2016,2152.43,1.4743,2926.14,6670.4,1.3297,1.1996,1.1085,475
7/14/2016,2163.75,1.5356,2963.07,6654.47,1.3244,1.1901,1.1104,476.7
7/15/2016,2161.74,1.5509,2958.65,6669.24,1.3192,1.1949,1.1035,479.3
7/18/2016,2166.89,1.5818,2949.17,6695.42,1.3232,1.1975,1.105,484.8
7/19/2016,2163.78,1.5526,2931.1,6697.37,1.3169,1.1908,1.1059,487.1
7/20/2016,2173.02,1.5801,2966.95,6728.99,1.317,1.1961,1.1011,495.15
7/21/2016,2165.17,1.556,2968.49,6699.89,1.3185,1.1969,1.1015,492.5
7/22/2016,2175.03,1.5663,2972.23,6730.48,1.3109,1.1942,1.0977,493.6
7/25/2016,2168.48,1.5731,2973.22,6710.13,1.3131,1.195,1.0989,489.8
7/26/2016,2169.18,1.5611,2978.9,6724.03,1.312,1.1925,1.1002,494
7/27/2016,2166.58,1.4976,2999.48,6750.43,1.3101,1.1916,1.0994,497.7
7/28/2016,2170.06,1.5044,2966.1,6721.06,1.3149,1.1864,1.1084,490.9
7/29/2016,2173.6,1.4531,2990.76,6724.43,1.323,1.1841,1.1174,495.1
8/1/2016,2170.84,1.5214,2967.31,6693.95,1.3181,1.1806,1.1164,489.05
8/2/2016,2157.03,1.5558,2906.98,6645.4,1.3237,1.1826,1.1192,482.8
8/3/2016,2163.79,1.542,2911.06,6634.4,1.3346,1.1917,1.1199,504.4
8/4/2016,2164.25,1.5008,2932.34,6740.16,1.328,1.1927,1.1132,517.3
8/5/2016,2182.87,1.5885,2973.71,6793.47,1.3073,1.179,1.1086,530.4
8/8/2016,2180.89,1.592,2982.92,6809.13,1.3066,1.1791,1.1081,537
8/9/2016,2181.74,1.547,3029.18,6851.3,1.2984,1.1713,1.1085,540.8
8/10/2016,2175.49,1.5074,3018.46,6866.42,1.3067,1.1695,1.1173,544.3
8/11/2016,2185.79,1.5593,3049.03,6914.71,1.2982,1.1645,1.1148,545.5
8/12/2016,2184.05,1.5135,3044.94,6916.02,1.292,1.1572,1.1162,545
8/15/2016,2190.15,1.5576,3046.65,6941.19,1.2918,1.1566,1.117,547.5
8/16/2016,2178.15,1.5746,3016.19,6893.92,1.2979,1.151,1.1277,542.5
8/17/2016,2182.22,1.5491,2980.54,6859.15,1.3007,1.1542,1.1269,542.9
8/18/2016,2187.02,1.5356,2995.3,6868.96,1.3154,1.1618,1.1323,543.8
8/19/2016,2183.87,1.5781,2968.2,6858.95,1.3075,1.1541,1.1325,543.2
8/22/2016,2182.64,1.5424,2960.37,6828.54,1.3086,1.1586,1.1296,539.5
8/23/2016,2186.9,1.5458,2993.73,6868.51,1.3181,1.163,1.1333,542.2
8/24/2016,2175.44,1.5611,3008.59,6835.78,1.3242,1.174,1.1279,541.1
8/25/2016,2172.47,1.5731,2987.69,6816.9,1.3197,1.1689,1.129,542.5
8/26/2016,2169.04,1.6296,3010.36,6838.05,1.3137,1.1731,1.1198,546.9
8/29/2016,2180.38,1.5595,2998.5,6838.05,1.3089,1.1706,1.1181,546.9
8/30/2016,2176.12,1.5663,3030.75,6820.79,1.3084,1.1717,1.1168,557.5
8/31/2016,2170.95,1.58,3023.13,6781.51,1.3138,1.1792,1.1142,564.3
9/1/2016,2170.86,1.5681,3017.49,6745.97,1.3246,1.1878,1.1151,568.1
9/2/2016,2179.98,1.6024,3079.74,6894.6,1.3294,1.1918,1.1156,580.9
9/5/2016,2179.98,1.6024,3077.66,6879.42,1.3331,1.1941,1.1164,581.6
9/6/2016,2186.48,1.534,3070.16,6826.05,1.3331,1.1937,1.1167,568.5
9/7/2016,2186.16,1.5391,3091.66,6846.58,1.3381,1.1896,1.1248,567.3
9/8/2016,2181.3,1.599,3083.54,6858.7,1.3372,1.1843,1.1292,573.3
9/9/2016,2127.81,1.6749,3053.2,6776.95,1.3267,1.1814,1.1233,578
9/12/2016,2159.04,1.6629,3012.88,6700.9,1.3265,1.1821,1.1221,565.6
9/13/2016,2127.02,1.7271,2974.8,6665.63,1.327,1.1814,1.1232,559.3
9/14/2016,2125.77,1.6976,2964.9,6673.31,1.3198,1.1758,1.1225,561.1
9/15/2016,2147.26,1.6907,2973.77,6730.3,1.3223,1.1766,1.1239,572
9/16/2016,2139.16,1.6926,2935.25,6710.28,1.3002,1.1655,1.1155,566.7
9/19/2016,2139.12,1.7118,2968.31,6813.55,1.3051,1.1693,1.1161,581.1
9/20/2016,2139.76,1.6892,2964.86,6830.79,1.2969,1.16,1.118,583.4
9/21/2016,2163.12,1.6511,2982.18,6834.77,1.2998,1.1661,1.1147,588.7
9/22/2016,2177.18,1.6183,3051.69,6911.4,1.3053,1.1618,1.1235,577.3
9/23/2016,2164.69,1.6184,3032.31,6909.43,1.2966,1.155,1.1226,574.3
9/26/2016,2146.1,1.5839,2975.88,6818.04,1.2925,1.1495,1.1245,569.2
9/27/2016,2159.93,1.5564,2970.84,6807.67,1.2956,1.1517,1.1249,577.1
9/28/2016,2171.37,1.5719,2991.11,6849.38,1.3018,1.1606,1.1217,571.6
9/29/2016,2151.13,1.5599,2991.58,6919.42,1.3014,1.16,1.1219,578.3
9/30/2016,2168.27,1.5944,3002.24,6899.33,1.2972,1.1543,1.1235,578.7
10/3/2016,2161.2,1.6221,2998.5,6983.52,1.2884,1.1463,1.124,587.6
10/4/2016,2150.49,1.6864,3029.5,7074.34,1.2765,1.1424,1.1174,596.2
10/5/2016,2159.73,1.7021,3026.28,7033.25,1.2725,1.1338,1.1223,601
10/6/2016,2160.77,1.7372,3021.58,6999.96,1.2706,1.1356,1.1189,602.6
10/7/2016,2153.74,1.7181,3000.57,7044.39,1.2434,1.1104,1.1201,619.5
10/10/2016,2163.66,1.7181,3035.76,7097.5,1.2427,1.1127,1.1168,624.8
10/11/2016,2136.73,1.7638,3020.69,7070.88,1.2257,1.1062,1.108,618.5
10/12/2016,2139.18,1.7692,3008.03,7024.01,1.2255,1.1123,1.1018,616.5
10/13/2016,2132.55,1.7411,2975.04,6977.74,1.2205,1.1067,1.1029,608.9
10/14/2016,2132.98,1.7977,3025.19,7013.55,1.2191,1.1109,1.0972,619.6
10/17/2016,2126.5,1.766,3008.72,6947.55,1.2162,1.1068,1.0988,613.6
10/18/2016,2139.6,1.7379,3046.99,7000.06,1.228,1.1154,1.1009,622.9
10/19/2016,2144.29,1.7432,3055.94,7021.92,1.2302,1.1199,1.0985,624.7
10/20/2016,2141.34,1.7556,3076.63,7026.9,1.2261,1.1172,1.0975,621.5
10/21/2016,2141.16,1.7347,3077.65,7020.47,1.2234,1.1239,1.0884,626.4
10/24/2016,2151.33,1.7647,3093.86,6986.4,1.224,1.1235,1.0894,624.3
10/25/2016,2143.16,1.756,3087.41,7017.64,1.2233,1.1244,1.0879,626.3
10/26/2016,2139.43,1.7931,3080.98,6958.09,1.2214,1.1184,1.0921,622.5
10/27/2016,2133.04,1.8536,3085.17,6986.57,1.226,1.1222,1.0925,627.5
10/28/2016,2126.41,1.8468,3079.24,6996.26,1.2185,1.1119,1.0985,624.5
10/31/2016,2126.15,1.8255,3055.25,6954.22,1.2163,1.1103,1.0955,616.2
11/1/2016,2111.72,1.8274,3023.15,6917.14,1.2241,1.1129,1.0999,612.5
11/2/2016,2097.94,1.8025,2980.17,6845.42,1.2277,1.1077,1.1084,604.2
11/3/2016,2088.66,1.8115,2973.49,6790.51,1.2437,1.1221,1.1084,597.4
11/4/2016,2085.18,1.7762,2954.53,6693.26,1.2517,1.1237,1.1141,594.8
11/7/2016,2131.52,1.8261,3009.28,6806.9,1.2415,1.1215,1.107,622.3
11/8/2016,2139.56,1.8547,3023.43,6843.13,1.2407,1.1232,1.1046,620
11/9/2016,2163.26,2.0571,3056.29,6911.84,1.2433,1.1209,1.1092,622.3
11/10/2016,2167.48,2.1501,3046.59,6827.98,1.2392,1.1369,1.09,625.3
11/11/2016,2164.45,2.1501,3030.02,6730.43,1.2596,1.1606,1.0855,619.9
11/14/2016,2164.2,2.2614,3039.8,6753.18,1.2531,1.1644,1.0762,634.8
11/15/2016,2180.39,2.2189,3049.72,6792.74,1.2405,1.1507,1.0781,638.3
11/16/2016,2176.94,2.2225,3026.36,6749.72,1.2446,1.162,1.0711,628.6
11/17/2016,2187.12,2.3026,3041.79,6794.71,1.247,1.1621,1.073,632
11/18/2016,2181.9,2.3548,3020.83,6775.77,1.2342,1.1656,1.0588,633.8
11/21/2016,2198.18,2.3154,3032.97,6777.96,1.2334,1.1601,1.0631,631.9
11/22/2016,2202.94,2.3119,3044.33,6819.72,1.2444,1.1704,1.0633,638.6
11/23/2016,2204.72,2.3498,3032.14,6817.71,1.2376,1.1645,1.0628,642.6
11/24/2016,2204.72,2.3498,3040.6,6829.2,1.2471,1.18,1.0568,640.2
11/25/2016,2213.35,2.3572,3048.38,6840.75,1.2477,1.178,1.0589,641
11/28/2016,2201.72,2.3124,3016.8,6799.47,1.2436,1.1697,1.0632,632.8
11/29/2016,2204.66,2.291,3038.42,6772,1.2469,1.1757,1.0605,631.8
11/30/2016,2198.81,2.3809,3051.61,6783.79,1.2436,1.1674,1.0653,635.2
12/1/2016,2191.08,2.4481,3030.98,6752.93,1.2594,1.1864,1.0615,630.3
12/2/2016,2191.95,2.3831,3015.13,6730.72,1.2729,1.1935,1.0664,627.1
12/5/2016,2204.71,2.3941,3052.75,6746.83,1.2717,1.1936,1.0654,626.7
12/6/2016,2212.23,2.3887,3100.76,6779.84,1.2756,1.1844,1.077,654
12/7/2016,2241.35,2.3401,3142.24,6902.23,1.259,1.1749,1.0715,679.6
12/8/2016,2246.19,2.4071,3185.79,6931.55,1.2698,1.1765,1.0793,676.1
12/9/2016,2259.53,2.4675,3197.54,6954.21,1.2572,1.1909,1.0561,673.8
12/12/2016,2256.96,2.4712,3199.11,6890.42,1.2589,1.1869,1.0607,651.8
12/13/2016,2271.72,2.4713,3236.71,6968.57,1.2703,1.1967,1.0615,660.1
12/14/2016,2253.28,2.5707,3211.71,6949.19,1.2655,1.1893,1.0641,659.3
12/15/2016,2262.03,2.5967,3249.74,6999.01,1.2534,1.1964,1.0476,669.3
12/16/2016,2258.07,2.5916,3259.24,7011.64,1.2496,1.1947,1.0451,666.9
12/19/2016,2262.53,2.5382,3257.85,7017.16,1.2451,1.1922,1.0444,658
12/20/2016,2270.76,2.5586,3279.41,7043.96,1.2343,1.188,1.039,655
12/21/2016,2265.18,2.5348,3270.75,7041.42,1.2351,1.1866,1.0408,655.5
12/22/2016,2260.96,2.5515,3269.51,7063.68,1.2339,1.179,1.0465,655.2
12/23/2016,2263.79,2.5373,3273.97,7068.17,1.2282,1.1749,1.0456,646.5
12/26/2016,2263.79,2.5373,3273.97,7068.17,1.2276,1.1752,1.0446,646.5
12/27/2016,2268.88,2.5596,3278.53,7068.17,1.2266,1.1735,1.0452,646.5
12/28/2016,2249.92,2.508,3278.72,7106.08,1.2234,1.1727,1.0432,652.9
12/29/2016,2249.26,2.475,3271.76,7120.26,1.2267,1.1715,1.0471,650.2
12/30/2016,2238.83,2.4443,3290.52,7142.83,1.234,1.1731,1.0517,656.9
1/2/2017,2238.83,2.4443,3308.67,7142.83,1.2307,1.174,1.0481,656.9
1/3/2017,2257.83,2.4444,3315.02,7177.89,1.2278,1.181,1.0397,665.8
1/4/2017,2270.75,2.439,3317.52,7189.74,1.226,1.1751,1.0432,670.1
1/5/2017,2269,2.3443,3316.47,7195.31,1.2292,1.1719,1.0489,661.5
1/6/2017,2276.98,2.4193,3321.17,7210.05,1.2287,1.1664,1.0532,669
1/9/2017,2268.9,2.3647,3308.97,7237.77,1.2159,1.156,1.0518,668.9
1/10/2017,2268.9,2.3757,3306.21,7275.47,1.2154,1.1476,1.0591,671.4
1/11/2017,2275.32,2.3721,3307.94,7290.49,1.2131,1.1529,1.0522,675.4
1/12/2017,2270.44,2.3631,3286.7,7292.37,1.227,1.1534,1.0638,673.2
1/13/2017,2274.64,2.3964,3324.34,7337.81,1.2182,1.1451,1.0643,678
1/16/2017,2274.64,2.3964,3294.53,7327.13,1.2058,1.139,1.0586,680.3
1/17/2017,2267.89,2.3253,3285.04,7220.38,1.2162,1.1388,1.068,666.9
1/18/2017,2271.89,2.4296,3294,7247.61,1.2309,1.1519,1.0686,678.8
1/19/2017,2263.69,2.4739,3290.33,7208.44,1.2333,1.1574,1.0656,679.3
1/20/2017,2271.31,2.4668,3299.44,7198.44,1.2375,1.1561,1.0703,678.4
1/23/2017,2265.2,2.3971,3273.04,7151.18,1.2463,1.1606,1.0738,670.1
1/24/2017,2280.07,2.4652,3281.53,7150.34,1.2457,1.1609,1.073,672.8
1/25/2017,2298.37,2.5116,3326.15,7164.43,1.2578,1.1696,1.0754,677.8
1/26/2017,2296.68,2.5043,3319.13,7161.49,1.2613,1.1765,1.0721,683.9
1/27/2017,2294.69,2.4843,3303.33,7184.49,1.2555,1.173,1.0699,687.6
1/30/2017,2280.9,2.4881,3262.72,7118.48,1.2537,1.1724,1.0693,680
1/31/2017,2278.87,2.4531,3230.68,7099.15,1.2433,1.1618,1.0701,676.4
2/1/2017,2279.55,2.4699,3258.92,7107.65,1.2626,1.1687,1.0803,676.8
2/2/2017,2280.85,2.4737,3253.61,7140.75,1.2652,1.1704,1.081,676.9
2/3/2017,2297.42,2.4648,3273.11,7188.3,1.2484,1.1576,1.0783,685.2
2/6/2017,2292.56,2.4077,3238.31,7172.15,1.2488,1.1627,1.0741,686.5
2/7/2017,2293.08,2.3931,3235.71,7186.22,1.2377,1.1602,1.0668,686.2
2/8/2017,2294.67,2.3363,3238.04,7188.82,1.2494,1.1736,1.0646,679.9
2/9/2017,2307.87,2.3948,3277.79,7229.5,1.2571,1.1758,1.0692,689.3
2/10/2017,2316.1,2.4073,3270.83,7258.75,1.2491,1.1738,1.0643,686.9
2/13/2017,2328.25,2.4358,3305.23,7278.92,1.2519,1.1767,1.064,688.1
2/14/2017,2337.58,2.4698,3308.89,7268.56,1.2464,1.1739,1.0618,697.2
2/15/2017,2349.25,2.4932,3323.71,7302.41,1.2434,1.1783,1.0553,705.8
2/16/2017,2347.22,2.4467,3311.04,7277.92,1.2514,1.1771,1.0631,704.8
2/17/2017,2351.16,2.4147,3308.81,7299.96,1.2412,1.1693,1.0616,707.5
2/20/2017,2351.16,2.4147,3312.39,7299.86,1.247,1.1742,1.062,712.3
2/21/2017,2365.38,2.429,3339.33,7274.83,1.2411,1.1777,1.0539,665.7
2/22/2017,2362.82,2.4129,3339.27,7302.25,1.246,1.186,1.0506,679.7
2/23/2017,2363.81,2.372,3333.96,7271.37,1.2452,1.1807,1.0546,652.8
2/24/2017,2367.34,2.3117,3304.09,7243.7,1.2462,1.1797,1.0563,650.3
2/27/2017,2369.75,2.365,3309.3,7253,1.242,1.1737,1.0582,646
2/28/2017,2363.64,2.3899,3319.61,7263.44,1.2436,1.1737,1.0596,646.5
3/1/2017,2395.96,2.4526,3390.2,7382.9,1.2374,1.1734,1.0546,662.4
3/2/2017,2381.92,2.4779,3384.71,7382.35,1.228,1.1664,1.0528,664
3/3/2017,2383.12,2.478,3403.39,7374.26,1.2291,1.1573,1.0622,667.8
3/6/2017,2375.31,2.4997,3387.46,7350.12,1.2261,1.1576,1.0591,665.2
3/7/2017,2368.39,2.5179,3385.12,7338.99,1.2202,1.1537,1.0576,665.2
3/8/2017,2362.98,2.5597,3389.62,7334.61,1.2151,1.151,1.0557,667.7
3/9/2017,2364.87,2.6053,3409.89,7314.96,1.2153,1.1512,1.0558,667.6
3/10/2017,2372.6,2.5745,3416.27,7343.08,1.2167,1.1397,1.0673,666.7
3/13/2017,2373.47,2.6258,3415.49,7367.08,1.221,1.1439,1.0673,672.1
3/14/2017,2365.45,2.6002,3399.43,7357.85,1.2132,1.1404,1.0639,670
3/15/2017,2385.26,2.493,3409.32,7368.64,1.2193,1.1477,1.0624,670.8
3/16/2017,2381.38,2.5402,3439.96,7415.95,1.2255,1.1428,1.0724,668.6
3/17/2017,2378.25,2.5005,3448.41,7424.96,1.2396,1.1543,1.0738,659.1
3/20/2017,2373.47,2.4607,3437.48,7429.81,1.2418,1.1541,1.076,659.1
3/21/2017,2344.02,2.4175,3429.62,7378.34,1.2468,1.1544,1.0801,655
3/22/2017,2348.45,2.405,3420.7,7324.72,1.2456,1.1538,1.0796,647.5
3/23/2017,2345.96,2.4194,3452.18,7340.71,1.251,1.1596,1.0788,647.2
3/24/2017,2343.98,2.4123,3444.15,7336.82,1.2473,1.1553,1.0798,648.3
3/27/2017,2341.59,2.3782,3437.14,7293.5,1.2586,1.1584,1.0865,646.4
3/28/2017,2358.57,2.4178,3465.07,7343.42,1.2558,1.157,1.0854,655.3
3/29/2017,2361.13,2.3765,3475.27,7373.72,1.2429,1.1523,1.0787,656.4
3/30/2017,2368.06,2.4197,3481.58,7369.52,1.245,1.1592,1.074,656
3/31/2017,2362.72,2.3874,3500.93,7322.92,1.255,1.1778,1.0652,650.9
4/3/2017,2358.84,2.3193,3472.94,7282.69,1.2503,1.1735,1.0655,646.6
4/4/2017,2360.16,2.3605,3481.66,7321.82,1.2446,1.1695,1.0642,649.4
4/5/2017,2352.95,2.3354,3472.58,7331.68,1.2479,1.1695,1.067,654.6
4/6/2017,2357.49,2.3408,3489.57,7303.2,1.2456,1.168,1.0664,651.8
4/7/2017,2355.54,2.3822,3495.8,7349.37,1.2371,1.1681,1.0591,654.4
4/10/2017,2357.16,2.3661,3480.44,7348.94,1.2406,1.1727,1.0579,656.8
4/11/2017,2353.78,2.2962,3470.04,7365.5,1.2427,1.171,1.0612,657.7
4/12/2017,2344.93,2.2392,3468.51,7348.99,1.2499,1.1789,1.0602,655.3
4/13/2017,2328.95,2.2374,3448.26,7327.59,1.2543,1.1791,1.0638,643.9
4/14/2017,2328.95,2.2374,3448.26,7327.59,1.2523,1.1805,1.0618,643.9
4/17/2017,2349.01,2.2498,3448.26,7327.59,1.2545,1.18,1.0631,643.9
4/18/2017,2342.19,2.1682,3409.78,7147.5,1.2652,1.1864,1.0664,626.2
4/19/2017,2338.17,2.2143,3420.99,7114.36,1.2839,1.197,1.0726,620.8
4/20/2017,2355.84,2.232,3440.03,7118.54,1.2806,1.1907,1.0755,622.4
4/21/2017,2348.69,2.248,3440.27,7114.55,1.2817,1.1942,1.0728,624
4/24/2017,2374.15,2.273,3577.38,7264.68,1.2819,1.1806,1.0858,638.3
4/25/2017,2388.61,2.3322,3583.16,7275.64,1.2819,1.1783,1.0879,642.5
4/26/2017,2387.45,2.3035,3578.71,7288.72,1.2823,1.1773,1.0892,642.1
4/27/2017,2388.77,2.2946,3563.29,7237.17,1.2899,1.1836,1.0898,640.7
4/28/2017,2384.2,2.2802,3559.59,7203.94,1.2951,1.1885,1.0895,636.5
5/1/2017,2388.33,2.318,3559.59,7203.94,1.2929,1.1863,1.0899,636.5
5/2/2017,2391.17,2.2803,3578.21,7250.05,1.2925,1.184,1.0917,639.9
5/3/2017,2388.13,2.318,3586.25,7234.53,1.2925,1.1846,1.091,645.2
5/4/2017,2389.52,2.3541,3627.88,7248.1,1.2887,1.179,1.0931,663.8
5/5/2017,2399.29,2.3487,3658.79,7297.43,1.2982,1.1803,1.0998,658.6
5/8/2017,2399.38,2.3868,3642.11,7300.86,1.2961,1.1837,1.095,660.6
5/9/2017,2396.92,2.3977,3649.08,7342.21,1.2923,1.186,1.0896,664.9
5/10/2017,2399.63,2.4141,3645.74,7385.24,1.2945,1.191,1.0869,670.9
5/11/2017,2394.44,2.3874,3623.55,7386.63,1.2924,1.189,1.087,678
5/12/2017,2390.9,2.3257,3637.52,7435.39,1.289,1.179,1.0931,678.1
5/15/2017,2402.32,2.3433,3641.88,7454.37,1.293,1.1787,1.097,685.2
5/16/2017,2400.67,2.3257,3641.89,7522.03,1.2893,1.1665,1.1053,687.3
5/17/2017,2357.03,2.2243,3584.83,7503.47,1.2972,1.1676,1.1109,678.3
5/18/2017,2365.72,2.2294,3562.22,7436.42,1.3033,1.1704,1.1136,664.2
5/19/2017,2381.73,2.2346,3587.01,7470.71,1.3036,1.1634,1.1206,665.5
5/22/2017,2394.02,2.2537,3576.53,7496.34,1.2998,1.1577,1.1227,666.6
5/23/2017,2398.42,2.2799,3595.03,7485.29,1.2968,1.1539,1.1239,666.9
5/24/2017,2404.39,2.2502,3586.62,7514.9,1.2961,1.1582,1.1191,667.3
5/25/2017,2415.07,2.2554,3584.55,7517.71,1.296,1.1554,1.1217,669
5/26/2017,2415.82,2.2465,3579.02,7547.63,1.2804,1.146,1.1183,675
5/29/2017,2415.82,2.2465,3578.95,7547.63,1.284,1.1481,1.1184,675
5/30/2017,2412.91,2.2098,3561.22,7526.51,1.2862,1.1531,1.1154,675.2
5/31/2017,2411.8,2.2028,3554.59,7519.95,1.2837,1.1448,1.1213,675.6
6/1/2017,2430.06,2.2114,3567.02,7543.77,1.2852,1.1447,1.1228,676.9
6/2/2017,2439.07,2.1591,3591.82,7547.63,1.2888,1.143,1.1279,678.4
6/5/2017,2436.1,2.1817,3579.55,7525.76,1.2905,1.1478,1.1243,681.4
6/6/2017,2429.33,2.1451,3554.18,7524.95,1.2909,1.1474,1.125,686.6
6/7/2017,2433.14,2.1729,3548.84,7478.62,1.2901,1.1506,1.1212,681.9
6/8/2017,2433.79,2.1885,3563.88,7449.98,1.2942,1.152,1.1235,684.9
6/9/2017,2431.77,2.2005,3586.07,7527.33,1.2746,1.1383,1.1195,695.7
6/12/2017,2429.39,2.2145,3543.95,7511.87,1.269,1.1314,1.1217,691.6
6/13/2017,2440.35,2.2109,3557.87,7500.44,1.2729,1.1359,1.1207,688.2
6/14/2017,2437.92,2.1256,3547.15,7474.4,1.2729,1.136,1.1205,680.7
6/15/2017,2432.46,2.1637,3525.46,7419.36,1.2695,1.1369,1.1166,686.7
6/16/2017,2433.15,2.1514,3543.88,7463.54,1.2783,1.1414,1.1198,687.2
6/19/2017,2453.46,2.1879,3579.58,7523.81,1.28,1.1422,1.1206,691.6
6/20/2017,2437.03,2.1565,3560.66,7472.71,1.267,1.136,1.1153,688.3
6/21/2017,2435.61,2.1634,3554.35,7447.79,1.2647,1.1343,1.115,687.4
6/22/2017,2434.5,2.1477,3555.76,7439.29,1.267,1.1347,1.1165,683.8
6/23/2017,2438.3,2.1423,3543.68,7424.13,1.2718,1.1364,1.1194,680.7
6/26/2017,2439.07,2.137,3561.76,7446.8,1.2741,1.1397,1.118,688.9
6/27/2017,2419.38,2.2051,3538.32,7434.36,1.2749,1.132,1.1262,689.9
6/28/2017,2440.69,2.2279,3535.7,7387.8,1.2824,1.129,1.1359,686.4
6/29/2017,2419.7,2.2666,3471.33,7350.32,1.2966,1.1367,1.1406,715.5
6/30/2017,2423.41,2.3037,3441.88,7312.72,1.3025,1.1398,1.1426,711.7
7/3/2017,2429.01,2.3499,3491.81,7377.09,1.2957,1.1391,1.1375,729.8
7/4/2017,2429.01,2.3499,3479.47,7357.23,1.2939,1.1398,1.1352,721.7
7/5/2017,2432.54,2.3232,3478.41,7367.6,1.291,1.1404,1.1321,727
7/6/2017,2409.75,2.3659,3462.06,7337.28,1.2953,1.1397,1.1366,728.2
7/7/2017,2425.18,2.3856,3463.84,7350.92,1.289,1.1302,1.1401,728.2
7/10/2017,2427.43,2.373,3478.06,7370.03,1.2874,1.1302,1.1391,738.3
7/11/2017,2425.53,2.3605,3464.48,7329.76,1.2906,1.1325,1.1396,742.6
